招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(10)多媒体智能计算与机器学习,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(11)数据库技术及应用,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(12)计算机网络及应用,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(01)数据挖掘与知识发现,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(02)数字图书馆与多媒体技术,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(081203)计算机应用技术,全日制,(13)计算机图形学与数据可视化,,专业：6(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(03)计算智能与机器学习,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(06)计算机图形学，虚拟现实与人机交互,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(04)计算机视觉与图像处理,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(05)机器学习与模式识别,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(08)听感知机理与计算模型,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(07)可视化与可视分析,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(10)环境感知与智能机器人,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(09)语音语言信息处理,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(12)机器感知与智能,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(11)智能交通系统(ITS)与复杂网络建模,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(14)人工智能产业创新,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(048)信息科学技术学院,(0812Z1)智能科学与技术,全日制,(13)机器人,,专业：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(084)前沿交叉学科研究院,(0812J3)数据科学,全日制,(01)计算机科学与技术,,专业：10(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10032)北京语言大学,统考,(004)商学院,(081200)计算机科学与技术,全日制,(08)智能金融与数据分析,,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(004)商学院,(081200)计算机科学与技术,全日制,(10)区块链与金融科技,,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(004)商学院,(081200)计算机科学与技术,全日制,(09)智能财务与数据分析,,专业：0(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(005)信息科学学院,(081200)计算机科学与技术,全日制,(01)自然语言处理,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(005)信息科学学院,(081200)计算机科学与技术,全日制,(03)大数据与知识工程,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(005)信息科学学院,(081200)计算机科学与技术,全日制,(02)语音信息处理,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
(10032)北京语言大学,统考,(005)信息科学学院,(081200)计算机科学与技术,全日制,(04)机器学习与数据挖掘,,专业：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(825)数据结构与程序设计
