招生单位,考试方式,院系所,专业,学习方式,研究方向,指导老师,拟招人数,政治,外语,业务课一,业务课二
(10004)北京交通大学,统考,(901)威海校区,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,,专业：17(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(891)通信原理
(10003)清华大学,统考,(013)精密仪器系,(085400)(专业学位)电子信息,全日制,(01)超精密技术,不区分导师,研究方向：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)控制工程基础
(10003)清华大学,统考,(013)精密仪器系,(085400)(专业学位)电子信息,全日制,(03)微系统工程,不区分导师,研究方向：5(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)控制工程基础
(10003)清华大学,统考,(023)电子工程系,(085400)(专业学位)电子信息,全日制,(01)电子与通信工程（电子信息创新创业）,不区分导师,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(957)电子信息科学专业基础
(10003)清华大学,统考,(023)电子工程系,(085400)(专业学位)电子信息,全日制,(02)电子与通信工程（先进电子信息技术）,不区分导师,专业：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(957)电子信息科学专业基础
(10003)清华大学,统考,(025)自动化系,(085400)(专业学位)电子信息,全日制,(01)大数据工程,不区分导师,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电路原理
(10003)清华大学,统考,(026)集成电路学院,(085400)(专业学位)电子信息,全日制,(01)集成电路工程,不区分导师,研究方向：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)半导体器件与电子电路
(10003)清华大学,统考,(026)集成电路学院,(085400)(专业学位)电子信息,全日制,(02)集成电路技术与管理,不区分导师,研究方向：29(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)半导体器件与电子电路
(10003)清华大学,统考,(400)医学院,(085400)(专业学位)电子信息,全日制,(01)电子信息（电子与通信工程）,不区分导师,研究方向：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(957)电子信息科学专业基础
(10003)清华大学,统考,(026)集成电路学院,(085400)(专业学位)电子信息,全日制,(03)集成电路先进制造,不区分导师,研究方向：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(832)半导体器件与电子电路
(10003)清华大学,统考,(400)医学院,(085400)(专业学位)电子信息,全日制,(02)生物医学工程,不区分导师,研究方向：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(985)信号与系统
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(02)计算机技术,不区分导师,研究方向：30(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(912)计算机专业基础综合
(10003)清华大学,统考,(410)软件学院,(085400)(专业学位)电子信息,全日制,(01)软件工程(工程),不区分导师,专业：8(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(914)软件工程基础综合
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(03)人工智能,不区分导师,研究方向：45(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)信息技术基础综合
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(01)电子与通信工程,不区分导师,研究方向：35(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(985)信号与系统
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(07)仪器仪表工程,不区分导师,研究方向：16(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)控制工程基础
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(05)互动媒体设计与技术,不区分导师,研究方向：15(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(971)互联网+创新设计专业基础综合
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(06)生物医学工程,不区分导师,研究方向：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(985)信号与系统
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(04)大数据工程,不区分导师,研究方向：20(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(962)数学-数据方向基础综合
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(09)海洋技术与工程,不区分导师,研究方向：19(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(985)信号与系统
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(08)智能制造,不区分导师,研究方向：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(822)控制工程基础
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(10)互联网+创新设计,不区分导师,研究方向：10(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(971)互联网+创新设计专业基础综合
(10003)清华大学,统考,(599)清华大学深圳国际研究生院,(085400)(专业学位)电子信息,全日制,(11)集成电路与系统,不区分导师,研究方向：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(985)信号与系统
(10001)北京大学,统考,(004)物理学院,(085400)(专业学位)电子信息,全日制,(01)光电信息工程,,专业：18(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(842)普通物理
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(03)大数据技术与工程,,研究方向：60(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(01)软件工程,,研究方向：55(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(02)人工智能,,研究方向：60(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(05)数字艺术技术,,研究方向：11(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(04)网络与信息安全,,研究方向：40(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(07)计算机技术,,研究方向：19(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(836)语言信息综合
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(06)集成电路工程,,研究方向：79(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(827)电子信息基础
(10001)北京大学,统考,(017)软件与微电子学院,(085400)(专业学位)电子信息,全日制,(08)金融科技,,研究方向：104(不含推免),(101)思想政治理论,(201)英语（一）,(302)数学（二）,(828)经济学综合
(10013)北京邮电大学,统考,(001)信息与通信工程学院,(085402)(专业学位)通信工程（含宽带网络、移动通信等）,全日制,(00)不区分研究方向,,专业：66(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)通信原理
(10013)北京邮电大学,统考,(001)信息与通信工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：61(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)通信原理
(10002)中国人民大学,统考,(159)信息学院（专业学位）,(085400)(专业学位)电子信息,全日制,(01)全日在校学习,不区分导师,专业：23(不含推免),(101)思想政治理论,(204)英语（二）,(302)数学（二）,(408)计算机学科专业基础
(10013)北京邮电大学,统考,(001)信息与通信工程学院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(804)信号与系统
(10013)北京邮电大学,统考,(002)电子工程学院,(085401)(专业学位)新一代电子信息技术（含量子技术等）,全日制,(00)不区分研究方向,,专业：61(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)通信原理
(10013)北京邮电大学,统考,(002)电子工程学院,(085403)(专业学位)集成电路工程,全日制,(00)不区分研究方向,,专业：2(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(802)电子电路
(10013)北京邮电大学,统考,(002)电子工程学院,(085408)(专业学位)光电信息工程,全日制,(00)不区分研究方向,,专业：89(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(801)通信原理
(10013)北京邮电大学,统考,(003)计算机学院（国家示范性软件学院）,(085404)(专业学位)计算机技术,全日制,(00)不区分研究方向,,专业：97(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(408)计算机学科专业基础
(10013)北京邮电大学,统考,(003)计算机学院（国家示范性软件学院）,(085405)(专业学位)软件工程,全日制,(00)不区分研究方向,,专业：15(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(807)软件工程专业综合
(10013)北京邮电大学,统考,(002)电子工程学院,(085409)(专业学位)生物医学工程,全日制,(00)不区分研究方向,,专业：1(不含推免),(101)思想政治理论,(201)英语（一）,(301)数学（一）,(804)信号与系统
